,address,current-reward,total-stake,balance,pending-undelegation,txs_sum,total-lifetime-reward,staking-transaction-count,normal-transaction-count,filter
569,one1ys4egamctyrwc8d6cr4vjp0qjrpg2w2v5t2l3f,730.4456471059021,1304399.0,362.2288257595055,0.0,1304741.0,750.6744728654157,3,4,True
570,one1kv2eh4kvtfz8e8rulkf55hh2dw2v9su66q6rju,0.9818246889748268,0.0,1.0312414551781748,0.0,-578.0,580.013066144153,3,6,True
571,one1w8n20ktuqcrszcwxyju62hlz8627u96lvllflk,0.6772001368642571,0.0,0.4508614182716874,0.0,-520.0,521.1280615551359,3,6,True
572,one15870mq2safgx54jccklu8le56uptj753vecc60,10088.67764429285,16961620.0,0.9999999982444,0.0,16961621.0,10088.67764429003,2,3,True
573,one1lqfx37ntlcykauqkvp6ryncuczddyeajnc7cj6,770.2045398798208,1306282.343639,10.000000755525857,0.0,1304741.0,2321.5481796355452,8,10,True
574,one1qswed4rg69zlckpw5pf8gpxfvp0vq9h0g3pusj,1906.5380011749808,1304722.3,18.6969288,0.0,1304741.0,1906.534929974936,4,5,True
575,one1rt8wl98s7vccjvzvnwu73qc007cm63rc2wvynf,1320.714518372387,1304667.5144775002,73.4818361,0.0,1304741.0,1320.7108319725376,5,6,True
576,one1m0fv4dcddltt4hvyu63qk0563x3vhxfksqglw5,88.05454109960147,1304740.99,1.9287217916968542,0.0,1304741.0,89.97326289117336,4,6,True
577,one1mcn0mc86vkuprjcxvq4x8q8sak68dafsjavjww,257.94354515727815,1174266.9,130474.09999999938,0.0,1304741.0,257.94354515662417,1,1,True
578,one1zfpsqdsaxwyjxn0yghv73q74u7t7sm3c9sn395,18.834707857704114,1017697.356672,97.23059488595015,287503.298565,1304741.0,575.7205397437792,17,23,True
579,one1vdcctcvulqa2vxmta3dng2z86v0ndzcwwwa8hk,9.542930412668836,1292937.8302395,13185.65830030412,0.0,1304741.0,1392.0314702168107,3,3,True
580,one1mjqy89l7h6thjj2spvvpgmf9vg0xv0k4m3563y,259.37471794295635,1306797.0,166.60349281558175,0.0,1304741.0,2481.9782107586507,13,13,True
581,one1t9redvax5lntxlu6fpu3urujpj6ywjss7r5u34,116.34447975602768,1304740.0,1679.2626908005159,0.0,1304741.0,1794.607170556439,4,4,True
582,one1d8kr0lu3g0ar3qqt9gshwjdh46va6ns4g6496d,2016.8152823789737,1304740.0,0.9999999993847001,0.0,1304741.0,2016.8152823783457,1,1,True
583,one15dhhks9jrrtxgf7zj2pwyqrn8aealc74tfhrlw,1844.87242459795,1304740.0,0.9999999993863,0.0,1304741.0,1844.8724245973863,1,1,True
584,one1u9gz3meekew46lpcl2hd0m76ahm8qqyamp2kw3,2332.372084075681,2609450.0,31.9999999987726,0.0,2609482.0,2332.3720840746537,2,2,True
585,one1xesknptu2c827tn9y08vz9rcf7y36gs8vx4pu3,1639.4261057430717,1304740.0,6.413902377918337,0.0,1304741.0,1644.8400081209838,2,2,True
586,one1udxypl74t77ldysjur9atgj5j8satdfmeru862,1616.1346179827708,1304740.0,0.9999999993847001,0.0,1304741.0,1616.1346179821994,1,1,True
587,one1e9ezqctvn4qp59qkrrykq4fd2nk9thdxlc33ca,1211.8030431724092,1304740.9999969997,2.9975424e-06,0.0,1304741.0,1211.803043169668,4,4,True
